CreatedDate,Unnamed: 0,MeterSerialNo,ConsumerID,KVAH,KWH,RPhaseVoltage,YPhaseVoltage,BPhaseVoltage,RPhaseCurrent,YPhaseCurrent,BPhaseCurrent,ActivePower,ReactivePower,ApparentPower,TotalPowerFactor,Frequency,MaximumDemandKW,MaximumDemandKVA
2024-01-04 01:50:00,58909.0,477.0,684.0,102.69,94.077,249.0800419,232.7249702,214.1955631,1.8428859060402685,3.324077669902913,0.06,0.02,654.1936340371082,0.02,0.832363857,50.08508906,0.08,0.1
2024-01-04 02:07:00,58908.0,477.0,684.0,102.695,94.082,248.1578386,215.1365712,233.4683858,1.8092666666666668,3.686082474226805,0.06,0.02,629.6799389002038,0.02,0.98054515,49.89491226,0.08,0.1
2024-01-04 14:50:00,58907.0,477.0,684.0,102.827,94.214,241.2144679,233.4392293,227.082619,3.9055284552845526,5.8557500000000005,2.3568141592920355,2.2275353773584907,616.7072086720867,2.310194537972316,0.826098027,50.11568191,0.08,0.1
2024-01-04 18:44:00,58905.0,477.0,684.0,102.827,94.214,221.8549092,217.4330011,239.3832393,3.879718309859155,5.460525059665871,2.432690763052209,2.261373225930188,590.1091095489162,2.6073647871116226,0.902098604,50.11186995,0.08,0.1
2024-01-04 19:14:00,58904.0,477.0,684.0,102.827,94.214,244.1982794,240.9160101,248.9271704,3.021951219512195,4.6230385487528345,2.1282874015748035,1.7619842829076622,589.6875418460068,1.989836601307189,0.954358255,49.60457536,0.08,0.1
2024-01-04 20:54:00,58903.0,477.0,684.0,102.827,94.214,237.4329664,215.4520398,226.1345583,2.1101455604075694,2.9917445482866047,0.8529257641921398,1.0318041237113402,658.5154892726322,1.0945525956284152,0.916005505,49.86006339,0.08,0.1
2024-01-04 21:10:00,58902.0,477.0,684.0,102.827,94.214,249.2047273,211.9158046,212.0874045,1.742167832167832,2.077282913165266,0.5653679653679654,0.7648041104688503,635.4931002331002,0.8074729126832377,0.926092283,50.08884192,0.08,0.1
2024-01-04 21:55:00,58900.0,477.0,684.0,102.832,94.219,246.1280393,232.3181448,248.923714,0.26,2.077282913165266,0.07,0.14,635.4931002331002,0.14,0.898489685,50.10955261,0.08,0.1
2024-01-04 22:30:00,58899.0,477.0,684.0,102.876,94.263,219.8858091,245.6256815,218.145367,0.31,2.6012912912912918,0.06,0.14,630.8669898430287,0.14,0.836338734,50.01575,0.08,0.1
2024-01-04 23:19:00,58896.0,477.0,684.0,102.907,94.293,240.6644891,231.9859005,229.0230412,1.929157608695652,3.357956204379562,0.07,0.02,618.1746544715447,0.02,0.950640432,49.92259132,0.08,0.1
