CreatedDate,Unnamed: 0,MeterSerialNo,ConsumerID,KVAH,KWH,RPhaseVoltage,YPhaseVoltage,BPhaseVoltage,RPhaseCurrent,YPhaseCurrent,BPhaseCurrent,ActivePower,ReactivePower,ApparentPower,TotalPowerFactor,Frequency,MaximumDemandKW,MaximumDemandKVA
2024-01-04 00:22:00,39316.0,500.0,617.0,375.032,360.508,230.4711129,241.6105374,224.9210472,1.801984126984127,3.101193181818182,0.5530733944954128,0.872371794871795,651.0654613466335,0.91682156133829,0.997465052,49.77089083,0.0,0.0
2024-01-04 00:27:00,39315.0,500.0,617.0,375.032,360.508,225.3267871,216.2921169,233.9296095,1.801984126984127,3.101193181818182,0.5530733944954128,0.872371794871795,651.0654613466335,0.91682156133829,0.957266064,50.09690471,0.0,0.0
2024-01-04 00:34:00,39314.0,500.0,617.0,375.032,360.508,238.5118018,210.7098792,214.2524848,1.801984126984127,3.101193181818182,0.5530733944954128,0.872371794871795,651.0654613466335,0.91682156133829,0.94358087,50.06896894,0.0,0.0
2024-01-04 00:43:00,39313.0,500.0,617.0,375.032,360.508,211.2493107,231.402971,247.8820945,1.801984126984127,3.101193181818182,0.5530733944954128,0.872371794871795,651.0654613466335,0.91682156133829,0.969825407,49.69828229,0.0,0.0
2024-01-04 00:58:00,39312.0,500.0,617.0,375.032,360.508,215.4560939,215.3998256,240.1608116,1.801984126984127,3.101193181818182,0.5530733944954128,0.872371794871795,651.0654613466335,0.91682156133829,0.879219874,49.92867889,0.0,0.0
2024-01-04 01:29:00,39310.0,500.0,617.0,375.032,360.508,216.0346276,220.349156,215.5906091,1.8428859060402685,3.324077669902913,0.5992250922509226,0.8735433070866141,654.1936340371082,0.9226027397260276,0.865756998,49.62499103,0.0,0.0
2024-01-04 02:00:00,39308.0,500.0,617.0,375.032,360.508,239.1584223,223.4093384,239.138611,1.8092666666666668,3.686082474226805,0.5086995515695067,0.8455264593562466,629.6799389002038,0.9247071352502662,0.877907382,49.99228274,0.0,0.0
2024-01-04 13:00:00,39306.0,500.0,617.0,375.032,360.508,236.7755563,214.5133551,237.3705938,3.198466353677621,5.421445086705202,1.961,1.872138437741686,636.1179810725553,1.978362897265336,0.864507482,49.5714504,0.0,0.0
2024-01-04 13:26:00,39303.0,500.0,617.0,375.032,360.508,226.8261122,216.023465,214.9766622,3.198466353677621,5.421445086705202,1.961,1.872138437741686,636.1179810725553,1.978362897265336,0.938786882,49.54681251,0.0,0.0
2024-01-04 13:51:00,39301.0,500.0,617.0,375.032,360.508,224.2509207,231.4194148,219.5370366,3.198466353677621,5.421445086705202,1.961,1.872138437741686,636.1179810725553,1.978362897265336,0.801603983,49.52701064,0.0,0.0
