CreatedDate,Unnamed: 0,MeterSerialNo,ConsumerID,KVAH,KWH,RPhaseVoltage,YPhaseVoltage,BPhaseVoltage,RPhaseCurrent,YPhaseCurrent,BPhaseCurrent,ActivePower,ReactivePower,ApparentPower,TotalPowerFactor,Frequency,MaximumDemandKW,MaximumDemandKVA
2024-04-03 19:33:00,15430.0,299.0,378.0,0.022,0.02,237.8058849,240.1124914,216.1870757,3.021951219512195,4.6230385487528345,2.1282874015748035,1.7619842829076622,589.6875418460068,1.989836601307189,0.832046627,49.9099651,0.0,0.0
2024-04-04 10:27:00,15429.0,299.0,378.0,0.998,0.981,218.9466373,227.3562589,217.9001114,3.3607536764705883,5.41801282051282,2.732533692722372,2.067622222222222,546.4781330749354,2.16814044213264,0.981785357,50.04011641,0.02,0.02
2024-04-04 10:47:00,15427.0,299.0,378.0,1.006,0.988,228.1169635,230.9582064,241.0570393,3.3607536764705883,5.41801282051282,0.06,0.02,546.4781330749354,0.02,0.908586899,50.19594946,0.02,0.02
2024-04-04 11:00:00,15426.0,299.0,378.0,1.014,0.995,247.4668675,225.9461344,225.9282987,3.7619400352733687,5.486962365591397,0.21,0.08,1310.68,0.1,0.928087546,50.09443969,0.02,0.02
2024-04-04 11:29:00,15423.0,299.0,378.0,1.039,1.017,225.3155549,211.8591662,227.0398892,3.7619400352733687,5.486962365591397,0.21,0.08,1310.68,0.1,0.893797908,49.77423412,0.02,0.02
2024-04-04 11:45:00,15422.0,299.0,378.0,1.055,1.031,230.8685024,211.4634655,230.0492737,3.7619400352733687,5.486962365591397,0.28,0.12,1310.68,0.12,0.963836165,50.16715588,0.02,0.02
2024-04-04 11:54:00,15421.0,299.0,378.0,1.073,1.048,240.1712965,221.3873839,221.0898367,3.7619400352733687,5.486962365591397,0.28,0.12,1310.66,0.12,0.941528953,50.18624667,0.02,0.02
2024-04-04 13:37:00,15418.0,299.0,378.0,1.132,1.104,214.6553004,236.0894867,223.7108344,3.198466353677621,5.421445086705202,0.28,0.12,1310.66,0.14,0.805424779,49.67210608,0.02,0.02
2024-04-04 13:57:00,15417.0,299.0,378.0,1.156,1.126,214.5293199,210.4633758,216.6185939,3.198466353677621,5.421445086705202,0.28,0.12,1310.66,0.14,0.86674867,49.61343088,0.02,0.02
2024-04-04 18:11:00,15415.0,299.0,378.0,1.471,1.43,236.6659838,213.1870156,223.317051,3.879718309859155,5.460525059665871,0.13,0.06,590.1091095489162,0.06,0.953506093,49.77640407,0.04,0.04
2024-04-04 18:50:00,15414.0,299.0,378.0,1.562,1.52,243.0431035,241.572841,213.6754492,3.879718309859155,5.460525059665871,0.67,0.3,1310.68,0.3,0.98701028,49.87183927,0.04,0.04
