CreatedDate,Unnamed: 0,MeterSerialNo,ConsumerID,KVAH,KWH,RPhaseVoltage,YPhaseVoltage,BPhaseVoltage,RPhaseCurrent,YPhaseCurrent,BPhaseCurrent,ActivePower,ReactivePower,ApparentPower,TotalPowerFactor,Frequency,MaximumDemandKW,MaximumDemandKVA
2024-04-03 19:04:00,13963.0,522.0,575.0,2.014,1.693,223.5910761,221.6194609,249.5707882,3.021951219512195,4.6230385487528345,2.1282874015748035,1.7619842829076622,589.6875418460068,1.989836601307189,0.938836051,49.9598318,0.0,0.0
2024-04-03 19:39:00,13962.0,522.0,575.0,0.075,0.068,220.2867521,212.5368997,224.8493465,3.021951219512195,4.6230385487528345,0.51,0.2,1310.6,0.24,0.961977788,49.55658783,0.04,0.04
2024-04-03 20:02:00,13960.0,522.0,575.0,0.122,0.108,221.7338404,220.3579197,226.7251595,2.1101455604075694,2.9917445482866047,0.24,0.08,658.5154892726322,0.08,0.881509964,50.12375951,0.04,0.04
2024-04-03 20:09:00,13959.0,522.0,575.0,0.132,0.117,248.3442539,238.0669488,240.1893945,2.1101455604075694,2.9917445482866047,0.44,0.18,1310.66,0.2,0.897220434,49.72138521,0.04,0.04
2024-04-03 20:25:00,13958.0,522.0,575.0,0.155,0.138,213.8235096,245.7914427,229.6721083,2.1101455604075694,2.9917445482866047,0.32,0.16,1310.64,0.18,0.936323513,49.90516254,0.04,0.04
2024-04-03 21:23:00,13956.0,522.0,575.0,0.281,0.248,226.1319618,224.1452524,226.8121902,1.742167832167832,2.077282913165266,0.51,0.22,1310.6,0.24,0.895592877,50.12726382,0.04,0.04
2024-04-03 21:40:00,13954.0,522.0,575.0,0.319,0.28,247.9554375,223.6401968,221.4994444,1.742167832167832,2.077282913165266,0.51,0.22,1310.6,0.26,0.963832699,49.94614652,0.04,0.04
2024-04-03 22:23:00,13953.0,522.0,575.0,0.407,0.355,210.7847692,211.499006,241.9351214,1.9901294964028775,2.6012912912912918,0.44,0.18,1310.6,0.22,0.966704298,49.68700386,0.04,0.04
2024-04-03 22:39:00,13951.0,522.0,575.0,0.438,0.38,245.4455894,239.4736142,234.0036706,1.9901294964028775,2.6012912912912918,0.45,0.18,1310.6,0.22,0.910703017,50.02218074,0.04,0.04
2024-04-03 22:57:00,13950.0,522.0,575.0,0.471,0.407,220.4500846,213.3411502,249.7724303,1.9901294964028775,2.6012912912912918,0.45,0.18,1310.6,0.22,0.965474192,49.54086601,0.04,0.04
2024-04-03 23:16:00,13948.0,522.0,575.0,0.509,0.438,244.5010505,241.9688141,218.0857956,1.929157608695652,3.357956204379562,0.45,0.18,1310.6,0.22,0.882938119,49.87008401,0.04,0.04
2024-04-04 00:01:00,13944.0,522.0,575.0,0.595,0.508,239.8687959,226.6555747,212.988326,1.801984126984127,3.101193181818182,0.45,0.18,1310.6,0.22,0.954729904,49.67312489,0.04,0.04
2024-04-04 00:07:00,13943.0,522.0,575.0,0.607,0.518,214.0066255,225.3656915,210.5153376,1.801984126984127,3.101193181818182,0.45,0.18,1310.6,0.22,0.994600789,49.70413504,0.04,0.04
2024-04-04 00:43:00,13939.0,522.0,575.0,0.676,0.573,234.0378243,237.9719452,229.9517242,1.801984126984127,3.101193181818182,0.45,0.18,1310.58,0.22,0.981694948,50.12304694,0.04,0.04
2024-04-04 00:49:00,13938.0,522.0,575.0,0.688,0.583,236.656316,248.8871168,242.3889733,1.801984126984127,3.101193181818182,0.45,0.18,1310.6,0.22,0.953777588,49.89036224,0.04,0.04
2024-04-04 01:53:00,13929.0,522.0,575.0,0.814,0.685,232.4843235,228.5779381,231.872522,1.8428859060402685,3.324077669902913,0.45,0.18,1310.6,0.22,0.869200127,49.87216492,0.04,0.04
2024-04-04 02:10:00,13927.0,522.0,575.0,0.848,0.712,212.9568118,222.9551107,239.4476685,1.8092666666666668,3.686082474226805,0.45,0.18,1310.58,0.22,0.834977792,50.13855538,0.04,0.04
2024-04-04 02:16:00,13926.0,522.0,575.0,0.86,0.722,234.1010102,218.2120965,233.6599627,1.8092666666666668,3.686082474226805,0.45,0.18,1310.58,0.22,0.852445192,49.97621494,0.04,0.04
2024-04-04 02:23:00,13925.0,522.0,575.0,0.872,0.732,224.1470347,217.6883059,242.5283195,1.8092666666666668,3.686082474226805,0.46,0.18,1310.58,0.24,0.962200379,49.58242953,0.04,0.04
2024-04-04 02:53:00,13922.0,522.0,575.0,0.932,0.78,232.252879,225.5236593,225.9888526,1.8092666666666668,3.686082474226805,0.45,0.18,1310.58,0.22,0.920267024,50.18300588,0.04,0.04
2024-04-04 06:45:00,13920.0,522.0,575.0,1.389,1.149,236.1308663,242.6285202,213.8158133,1.523568075117371,2.5555670103092782,0.45,0.18,1310.6,0.22,0.873751333,50.16814861,0.04,0.04
2024-04-04 10:36:00,13916.0,522.0,575.0,1.769,1.48,213.1897243,224.7471752,248.2253454,3.3607536764705883,5.41801282051282,0.19,0.08,546.4781330749354,0.08,0.915552369,49.93439186,0.04,0.04
2024-04-04 10:43:00,13915.0,522.0,575.0,1.775,1.486,223.320671,246.702296,218.3721179,3.3607536764705883,5.41801282051282,0.19,0.08,546.4781330749354,0.08,0.908466977,50.03462955,0.04,0.04
2024-04-04 10:56:00,13914.0,522.0,575.0,1.785,1.496,230.1150709,228.7746499,217.8989163,3.3607536764705883,5.41801282051282,0.19,0.08,546.4781330749354,0.08,0.84356028,50.19523934,0.04,0.04
2024-04-04 11:03:00,13913.0,522.0,575.0,1.79,1.501,229.6809825,222.1836286,238.0612346,3.7619400352733687,5.486962365591397,0.19,0.08,480.591930477964,0.08,0.995227256,50.13433143,0.04,0.04
2024-04-04 11:49:00,13909.0,522.0,575.0,1.826,1.537,243.3625244,248.8901924,220.3257996,3.7619400352733687,5.486962365591397,0.19,0.08,480.591930477964,0.08,0.919526458,49.74789702,0.04,0.04
2024-04-04 12:05:00,13908.0,522.0,575.0,1.839,1.549,243.6488722,230.8701374,218.5520535,3.42424778761062,5.620333333333333,0.19,0.08,531.9584776902888,0.08,0.843311639,50.11512588,0.04,0.04
2024-04-04 15:43:00,13907.0,522.0,575.0,1.97,1.68,233.1915506,230.5977678,235.27483,4.095779685264664,7.165165094339622,3.0986964980544744,2.7530601092896174,540.2500998003992,2.9149214659685865,0.871049667,49.55361523,0.04,0.04
2024-04-04 15:52:00,13906.0,522.0,575.0,1.97,1.68,212.1872151,233.3989698,228.0632567,4.095779685264664,7.165165094339622,3.0986964980544744,2.7530601092896174,540.2500998003992,2.9149214659685865,0.879406194,50.00676537,0.04,0.04
