CreatedDate,KWH,KVAH,RPhaseVoltage,YPhaseVoltage,BPhaseVoltage,RPhaseCurrent,YPhaseCurrent,BPhaseCurrent,ActivePower,ReactivePower,ApparentPower,TotalPowerFactor,Frequency,MaximumDemandKW,MaximumDemandKVA
2024-01-04,3560.1800000000003,3609.9179999999997,233.2773428,229.05833765384614,231.96381853076926,1.9409667376343123,2.9309340373997212,0.7499381212405681,0.9373719218642904,640.6973403819036,0.9977654854955527,0.9040404384615385,49.76144961076923,0.0,0.0
2024-01-05,13966.86,14161.985999999999,229.6241946745098,231.6731638392157,230.5064416352941,2.4999591996437016,3.8801139994046645,1.3096776936520005,1.3272224692010224,632.1272231081725,1.4407286479248238,0.8822687622352942,49.83773738313725,0.0,0.0
2024-01-06,7120.360000000001,7219.835999999999,229.60670437307692,227.50508407692308,227.87375820769233,2.298673488370251,3.7487530277837107,1.1202031978225568,1.2105145980165408,623.980938440697,1.3147366084570296,0.8755709483076923,49.822663828461536,0.0,0.0
2024-01-07,5477.200000000001,5553.719999999999,229.17406606499998,230.01824340500002,224.60184878,2.7270371272907505,4.322912578075342,1.5399021715986767,1.5231828238717566,618.6382894726319,1.6170008013614736,0.90593568545,49.878473120500004,0.0,0.0
2024-01-08,7120.360000000001,7219.835999999999,232.10154688461537,230.8447492730769,228.9764410423077,2.6597903256133533,4.339639517771183,1.5137932163992893,1.4984659043841204,611.4041632447892,1.6193972612316125,0.9173649624230769,49.88794131192307,0.0,0.0
2024-01-09,7120.360000000001,7219.835999999999,229.45446788461538,233.41738201153845,231.4982887807692,1.9876109257864836,3.6092920291171655,0.8464031883153489,0.9962639134185154,628.2889061940716,1.0707460839115817,0.87631893,49.748070425,0.0,0.0
2024-01-10,3834.04,3887.604,228.18394184285714,229.61407336428573,224.72527885714285,1.9860503929631776,3.747898339904124,0.8345924825457366,1.0024081913180196,632.1141211713974,1.0879535245297938,0.9310093156428572,49.90652346428571,0.0,0.0
2024-01-11,3012.46,3054.546,230.5432735090909,232.94779268181819,230.65917991818185,2.1849472795442115,4.171482005558744,0.9668726180391718,1.1806900550751858,628.8373015309924,1.2623820801283032,0.8673718498181819,49.80529655,0.0,0.0
2024-01-12,6024.92,6109.092,228.7846590090909,232.95097562272724,228.4459129818182,3.095406081718194,4.550272431958828,1.8026569654657039,1.7472749545868254,611.2055659177772,1.878719724956361,0.9110896991818183,49.83261709272727,0.0,0.0
2024-01-13,0.0,0.0,,,,,,,,,,,,,
2024-01-14,0.0,0.0,,,,,,,,,,,,,
2024-01-15,0.0,0.0,,,,,,,,,,,,,
2024-01-16,0.0,0.0,,,,,,,,,,,,,
2024-01-17,0.0,0.0,,,,,,,,,,,,,
2024-01-18,0.0,0.0,,,,,,,,,,,,,
2024-01-19,0.0,0.0,,,,,,,,,,,,,
2024-01-20,0.0,0.0,,,,,,,,,,,,,
2024-01-21,0.0,0.0,,,,,,,,,,,,,
2024-01-22,0.0,0.0,,,,,,,,,,,,,
2024-01-23,0.0,0.0,,,,,,,,,,,,,
2024-01-24,0.0,0.0,,,,,,,,,,,,,
2024-01-25,0.0,0.0,,,,,,,,,,,,,
2024-01-26,0.0,0.0,,,,,,,,,,,,,
2024-01-27,0.0,0.0,,,,,,,,,,,,,
2024-01-28,0.0,0.0,,,,,,,,,,,,,
2024-01-29,0.0,0.0,,,,,,,,,,,,,
2024-01-30,0.0,0.0,,,,,,,,,,,,,
2024-01-31,0.0,0.0,,,,,,,,,,,,,
2024-02-01,0.0,0.0,,,,,,,,,,,,,
2024-02-02,0.0,0.0,,,,,,,,,,,,,
2024-02-03,0.0,0.0,,,,,,,,,,,,,
2024-02-04,7394.22,7497.521999999999,230.46358876666667,231.03836405925927,229.60389037037038,3.0855161975398584,4.6265501649180685,1.922464141254958,1.7803930587158314,598.1388289115607,1.9215136974515712,0.9013185291111111,49.82230539296297,0.0,0.0
2024-02-05,9311.24,9441.323999999999,232.49195263235293,228.95063126764705,231.2093557411765,2.01286579354059,3.255854710861965,0.7914145808268027,0.9739942879986883,651.102793542786,1.034375853926421,0.8809574982058823,49.85225231352941,0.0,0.0
2024-02-06,5751.06,5831.406,230.71475162380952,233.4235668285714,229.99788120952383,2.9687209796035954,4.348414069912177,1.849552577114737,1.6805517415013547,593.7543733768136,1.8255851399980445,0.9142330753809524,49.915166052857145,0.0,0.0
2024-02-07,9585.1,9719.009999999998,232.97555824571427,227.18315694857142,232.6649815942857,2.5695036417825494,3.9250214844683504,1.5050059160387392,1.4031677490404346,617.739014009845,1.5143158264527694,0.9019531323428571,49.87519922057143,0.0,0.0
